OpCode,Family,Genus,Species,Code,Number,Length_mm,Range_mm,Direction_deg,Depth_m,Mgmt,Site
HAN062,Acanthuridae,Acanthurus,xanthopterus,ACXA,1,417.671,2985.409,4.903,0.48768,RES,HAN
HAN062,Acanthuridae,Acanthurus,xanthopterus,ACXA,1,343.275,3306.528,13.44,0.48768,RES,HAN
HAN062,Acanthuridae,Acanthurus,xanthopterus,ACXA,1,299.327,2897.866,12.011,0.48768,RES,HAN
HAN062,Acanthuridae,Acanthurus,xanthopterus,ACXA,2,369.812,2843.612,16.497,0.48768,RES,HAN
HAN062,Scaridae,Scarus,rubroviolaceus,SCRU,1,595.578,1312.865,12.79,0.48768,RES,HAN
HAN062,Scaridae,Scarus,rubroviolaceus,SCRU,1,589.858,888.749,7.63,0.48768,RES,HAN
HAN062,Scaridae,Scarus,rubroviolaceus,SCRU,1,559.109,1628.516,12.09,0.48768,RES,HAN
HAN062,Acanthuridae,Acanthurus,xanthopterus,ACXA,1,404.41,3134.027,1.834,0.48768,RES,HAN
HAN062,Acanthuridae,Acanthurus,xanthopterus,ACXA,1,335.622,2625.157,10.044,0.48768,RES,HAN
HAN062,Acanthuridae,Acanthurus,xanthopterus,ACXA,1,321.234,1567.29,11.024,0.48768,RES,HAN
HAN062,Acanthuridae,Acanthurus,xanthopterus,ACXA,1,387.67,3143.759,13.105,0.48768,RES,HAN
HAN062,Acanthuridae,Acanthurus,xanthopterus,ACXA,1,365.256,3432.594,5.439,0.48768,RES,HAN
HAN062,Acanthuridae,Acanthurus,xanthopterus,ACXA,1,295.177,3643.012,7.885,0.48768,RES,HAN
HAN063A,Acanthuridae,Acanthurus,triostegus,ACTR,1,132.546,3838.627,20.478,1.00584,RES,HAN
HAN063A,Scaridae,Scarus,psittacus,SCPS,1,176.674,3178.91,21.373,1.00584,RES,HAN
HAN063A,Acanthuridae,Acanthurus,triostegus,ACTR,1,130.695,1549.189,11.458,1.00584,RES,HAN
HAN063A,Acanthuridae,Naso,unicornis,NAUN,1,232.377,1534.728,15.407,1.00584,RES,HAN
HAN063A,Acanthuridae,Acanthurus,triostegus,ACTR,1,139.144,1473.43,10.015,1.00584,RES,HAN
HAN063A,Acanthuridae,Acanthurus,triostegus,ACTR,1,158.826,1431.732,9.071,1.00584,RES,HAN
HAN063A,Acanthuridae,Acanthurus,triostegus,ACTR,1,169.969,996.252,0.953,1.00584,RES,HAN
HAN063A,Acanthuridae,Acanthurus,triostegus,ACTR,1,140.02,3098.241,12.877,1.00584,RES,HAN
HAN063A,Acanthuridae,Acanthurus,triostegus,ACTR,1,164.416,2231.182,16.675,1.00584,RES,HAN
HAN063A,Acanthuridae,Acanthurus,triostegus,ACTR,1,134.774,1776.213,8.041,1.00584,RES,HAN
HAN063A,Acanthuridae,Acanthurus,triostegus,ACTR,1,144.748,1508.972,11.216,1.00584,RES,HAN
HAN063A,Acanthuridae,Acanthurus,triostegus,ACTR,1,161.791,2013.138,11.9,1.00584,RES,HAN
HAN063A,Scaridae,Scarus,psittacus,SCPS,1,259.058,1912.247,12.177,1.00584,RES,HAN
HAN063A,Acanthuridae,Acanthurus,guttatus,ACGU,1,218.799,1129.673,13.015,1.00584,RES,HAN
HAN063A,Acanthuridae,Naso,lituratus,NALI,1,273.87,1431.88,12.57,1.00584,RES,HAN
HAN063A,Acanthuridae,Acanthurus,triostegus,ACTR,1,121.767,2972.104,16.83,1.00584,RES,HAN
HAN063A,Acanthuridae,Acanthurus,triostegus,ACTR,1,132.711,4838.579,11.803,1.00584,RES,HAN
HAN063A,Acanthuridae,Acanthurus,triostegus,ACTR,1,115.603,5270.665,11.937,1.00584,RES,HAN
HAN065,Acanthuridae,Acanthurus,triostegus,ACTR,1,42.586,1510.958,4.397,1.524,OPN,HAN
HAN065,Acanthuridae,Acanthurus,triostegus,ACTR,1,37.153,1448.829,5.055,1.524,OPN,HAN
HAN065,Acanthuridae,Acanthurus,triostegus,ACTR,1,137.713,2668.13,10.72,1.524,OPN,HAN
HAN065,Acanthuridae,Acanthurus,triostegus,ACTR,1,139.246,3137.945,7.654,1.524,OPN,HAN
HAN065,Acanthuridae,Acanthurus,triostegus,ACTR,1,162.917,2721.099,15.015,1.524,OPN,HAN
HAN065,Acanthuridae,Acanthurus,triostegus,ACTR,1,177.852,2682.738,18.683,1.524,OPN,HAN
HAN065,Acanthuridae,Acanthurus,triostegus,ACTR,4,142.264,3158.46,13.359,1.524,OPN,HAN
HAN065,Acanthuridae,Acanthurus,triostegus,ACTR,1,142.324,3159.891,13.335,1.524,OPN,HAN
HAN066,Scaridae,Chlorurus,sordidus,CHSO,1,200.864,4197.484,22.528,10.0584,RES,HAN
HAN066,Scaridae,Chlorurus,sordidus,CHSO,1,178.735,4304.973,4.884,10.0584,RES,HAN
HAN066,Acanthuridae,Ctenochaetus,strigosus,CTST,1,107.638,3667.6,7.068,10.0584,RES,HAN
HAN066,Acanthuridae,Ctenochaetus,strigosus,CTST,1,77.163,1965.626,17.129,10.0584,RES,HAN
HAN066,Acanthuridae,Ctenochaetus,strigosus,CTST,1,103.211,2474.95,9.832,10.0584,RES,HAN
HAN066,Acanthuridae,Ctenochaetus,strigosus,CTST,1,87.354,5213.233,14.353,10.0584,RES,HAN
HAN066,Acanthuridae,Ctenochaetus,strigosus,CTST,1,97.329,3064.947,6.404,10.0584,RES,HAN
HAN066,Acanthuridae,Acanthurus,olivaceus,ACOL,1,190.069,7535.178,12.569,10.0584,RES,HAN
HAN066,Mullidae,Mulloidichthys,vanicolensis,MUVA,1,172.031,3138.317,18.275,10.0584,RES,HAN
HAN066,Acanthuridae,Naso,lituratus,NALI,1,176.183,3733.006,18.371,10.0584,RES,HAN
HAN066,Acanthuridae,Ctenochaetus,strigosus,CTST,1,111.875,1845.497,16.491,10.0584,RES,HAN
HAN066,Acanthuridae,Ctenochaetus,strigosus,CTST,1,86.827,2349.721,14.034,10.0584,RES,HAN
HAN066,Scaridae,Chlorurus,sordidus,CHSO,1,253.27,4741.36,20.98,10.0584,RES,HAN
HAN066,Acanthuridae,Ctenochaetus,strigosus,CTST,1,98.197,4608.708,12.885,10.0584,RES,HAN
HAN066,Scaridae,Scarus,psittacus,SCPS,1,122.97,2794.147,19.516,10.0584,RES,HAN
HAN066,Acanthuridae,Ctenochaetus,strigosus,CTST,1,132.699,3796.808,17.377,10.0584,RES,HAN
HAN066,Scaridae,Chlorurus,sordidus,CHSO,1,249.325,3067.171,22.212,10.0584,RES,HAN
HAN066,Acanthuridae,Ctenochaetus,strigosus,CTST,1,120.16,4299.245,20.18,10.0584,RES,HAN
HAN066,Acanthuridae,Ctenochaetus,strigosus,CTST,1,124.773,2443.228,20.737,10.0584,RES,HAN
HAN066,Acanthuridae,Ctenochaetus,strigosus,CTST,1,106.127,2163.329,13.311,10.0584,RES,HAN
HAN066,Acanthuridae,Ctenochaetus,strigosus,CTST,1,107.939,3084.97,10.974,10.0584,RES,HAN
HAN095,Scaridae,Scarus,rubroviolaceus,SCRU,1,437.638,6418.672,13.794,4.2672,OPN,HAN
HAN095,Acanthuridae,Acanthurus,triostegus,ACTR,1,97.657,5124.601,10.589,4.2672,OPN,HAN
HAN095,Acanthuridae,Acanthurus,blochii,ACBL,2,216.131,6548.679,10.658,4.2672,OPN,HAN
HAN095,Acanthuridae,Acanthurus,blochii,ACBL,2,218.297,6164.329,15.78,4.2672,OPN,HAN
HAN095,Acanthuridae,Naso,lituratus,NALI,1,133.319,5025.042,5.412,4.2672,OPN,HAN
HAN095,Scaridae,Chlorurus,spilurus,CHSO,1,190.012,5210.325,9.131,4.2672,OPN,HAN
HAN095,Scaridae,Chlorurus,spilurus,CHSO,1,193.398,4281.496,18.648,4.2672,OPN,HAN
HAN116,Acanthuridae,Acanthurus,olivaceus,ACOL,1,287.439,1193.716,7.585,10.0584,OPN,HAN
HAN121A,Acanthuridae,Acanthurus,triostegus,ACTR,1,149.727,2452.978,8.17,0.9144,OPN,HAN
HAN121A,Acanthuridae,Acanthurus,triostegus,ACTR,1,79.832,3301.443,17.866,0.9144,OPN,HAN
HAN121A,Scaridae,Scarus,psittacus,SCPS,1,106.047,1742.319,8.953,0.9144,OPN,HAN
HAN121A,Scaridae,Scarus,psittacus,SCPS,1,97.142,1661.606,4.29,0.9144,OPN,HAN
HAN121A,Scaridae,Scarus,psittacus,SCPS,8,96.758,2031.177,10.975,0.9144,OPN,HAN
HAN125,Mullidae,Parupeneus,multifasciatus,PAMU,1,125.234,4575.708,15.941,7.62,OPN,HAN
HAN125,Acanthuridae,Acanthurus,triostegus,ACTR,1,194.556,5558.629,16.714,7.62,OPN,HAN
HAN125,Acanthuridae,Acanthurus,triostegus,ACTR,1,159.886,5163.073,13.813,7.62,OPN,HAN
HAN125,Acanthuridae,Acanthurus,triostegus,ACTR,1,153.951,4734.954,7.928,7.62,OPN,HAN
HAN125,Acanthuridae,Acanthurus,nigroris,ACNR,1,108.334,2016.67,2.788,7.62,OPN,HAN
HAN126,Mullidae,Mulloidichthys,vanicolensis,MUVA,1,276.806,6982.675,19.645,3.048,OPN,HAN
HAN126,Lethrinidae,Monotaxis,grandoculis,MOGR,1,284.532,6032.468,23.115,3.048,OPN,HAN
HAN126,Acanthuridae,Acanthurus,blochii,ACBL,1,358.289,3670.484,9.809,3.048,OPN,HAN
HAN126,Carangidae,Caranx,melampygus,CAME,1,369.907,4681.246,13.588,3.048,OPN,HAN
HAN126,Carangidae,Caranx,melampygus,CAME,1,395.631,4534.671,10.489,3.048,OPN,HAN
HAN129,Acanthuridae,Acanthurus,triostegus,ACTR,1,145.587,3267.633,22.084,5.4864,OPN,HAN
HAN129,Acanthuridae,Acanthurus,triostegus,ACTR,1,130.274,2311.682,3.373,5.4864,OPN,HAN
HAN129,Acanthuridae,Acanthurus,triostegus,ACTR,1,193.475,3724.871,18.579,5.4864,OPN,HAN
HAN129,Scaridae,Scarus,psittacus,SCPS,1,151.356,3873.803,9.47,5.4864,OPN,HAN
HAN129,Scaridae,Scarus,psittacus,SCPS,1,168.307,3406.06,13.654,5.4864,OPN,HAN
HAN129,Acanthuridae,Acanthurus,triostegus,ACTR,1,152.317,1924.969,8.771,5.4864,OPN,HAN
HAN129,Scaridae,Scarus,psittacus,SCPS,1,166.935,1670.292,11.492,5.4864,OPN,HAN
HAN129,Scaridae,Scarus,psittacus,SCPS,1,172.867,1591.645,12.495,5.4864,OPN,HAN
HAN129,Scaridae,Scarus,psittacus,SCPS,1,138.543,1564.649,12.134,5.4864,OPN,HAN
HAN129,Scaridae,Scarus,psittacus,SCPS,1,131.383,1631.525,9.239,5.4864,OPN,HAN
HAN129,Scaridae,Scarus,psittacus,SCPS,1,155.22,1646.4,9.934,5.4864,OPN,HAN
HAN129,Scaridae,Scarus,psittacus,SCPS,1,156.71,1713.272,13.664,5.4864,OPN,HAN
HAN129,Scaridae,Scarus,psittacus,SCPS,1,101.501,1714.049,6.516,5.4864,OPN,HAN
HAN129,Scaridae,Scarus,psittacus,SCPS,1,137.643,1585.873,10.343,5.4864,OPN,HAN
HAN129,Scaridae,Scarus,psittacus,SCPS,1,142.013,1661.697,12.334,5.4864,OPN,HAN
HAN151,Mullidae,Parupeneus,multifasciatus,PAMU,1,203.395,2927.087,20.876,3.6576,OPN,HAN
HAN151,Mullidae,Parupeneus,multifasciatus,PAMU,1,180.305,3262.966,22.515,3.6576,OPN,HAN
HAN151,Mullidae,Parupeneus,multifasciatus,PAMU,1,193.199,2874.005,15.363,3.6576,OPN,HAN
HAN151,Scaridae,Scarus,psittacus,SCPS,1,197.528,2285.452,11.473,3.6576,OPN,HAN
HAN151,Scaridae,Scarus,psittacus,SCPS,1,175.913,2441.927,6.057,3.6576,OPN,HAN
HAN151,Scaridae,Scarus,psittacus,SCPS,1,169.517,2680.687,9.148,3.6576,OPN,HAN
HAN151,Acanthuridae,Acanthurus,triostegus,ACTR,1,182.215,3050.853,9.248,3.6576,OPN,HAN
HAN151,Scaridae,Scarus,psittacus,SCPS,1,208.106,2261.258,3.63,3.6576,OPN,HAN
HAN151,Scaridae,Scarus,psittacus,SCPS,1,232.564,2249.16,7.548,3.6576,OPN,HAN
HAN151,Mullidae,Parupeneus,multifasciatus,PAMU,1,133.511,2595.274,9.883,3.6576,OPN,HAN
HAN151,Acanthuridae,Acanthurus,triostegus,ACTR,1,190.651,2730.487,8.929,3.6576,OPN,HAN
HAN151,Mullidae,Parupeneus,multifasciatus,PAMU,1,211.545,2393.371,6.411,3.6576,OPN,HAN
HAN151,Scaridae,Scarus,psittacus,SCPS,1,208.679,1944.541,14.171,3.6576,OPN,HAN
HAN151,Scaridae,Scarus,psittacus,SCPS,1,160.851,1983.124,9.088,3.6576,OPN,HAN
HAN151,Scaridae,Scarus,psittacus,SCPS,1,223.255,1995.424,14.844,3.6576,OPN,HAN
HAN151,Acanthuridae,Acanthurus,triostegus,ACTR,7,160.761,3629.327,15.57,3.6576,OPN,HAN
HAN151,Acanthuridae,Acanthurus,triostegus,ACTR,1,163.794,3636.513,15.542,3.6576,OPN,HAN
HAN151,Acanthuridae,Acanthurus,triostegus,ACTR,1,150.521,3873.578,14.223,3.6576,OPN,HAN
HAN151,Scaridae,Scarus,psittacus,SCPS,1,150.294,2824.946,9.229,3.6576,OPN,HAN
HAN151,Scaridae,Scarus,psittacus,SCPS,1,167.275,2964.272,13.273,3.6576,OPN,HAN
HAN151,Scaridae,Scarus,psittacus,SCPS,1,215.623,3003.664,14.667,3.6576,OPN,HAN
HAN151,Acanthuridae,Acanthurus,triostegus,ACTR,1,163.093,3132.722,12.901,3.6576,OPN,HAN
HAN151,Acanthuridae,Acanthurus,triostegus,ACTR,1,162.034,2780.941,12.033,3.6576,OPN,HAN
HAN151,Scaridae,Scarus,psittacus,SCPS,1,231.758,2696.541,18.788,3.6576,OPN,HAN
HAN151,Acanthuridae,Acanthurus,triostegus,ACTR,1,179.682,3670.245,9.764,3.6576,OPN,HAN
HAN151,Acanthuridae,Acanthurus,triostegus,ACTR,1,158.455,3596.818,8.037,3.6576,OPN,HAN
HAN151,Acanthuridae,Acanthurus,triostegus,ACTR,1,255.34,4135.765,18.175,3.6576,OPN,HAN
HAN151,Acanthuridae,Naso,lituratus,NALI,1,206.632,3986.201,14.568,3.6576,OPN,HAN
HAN151,Acanthuridae,Acanthurus,triostegus,ACTR,1,160.793,3631.649,5.927,3.6576,OPN,HAN
HAN151,Acanthuridae,Acanthurus,triostegus,ACTR,1,217.732,3773.901,8.518,3.6576,OPN,HAN
HAN151,Acanthuridae,Acanthurus,triostegus,ACTR,1,144.876,3434.572,11.208,3.6576,OPN,HAN
HAN151,Acanthuridae,Acanthurus,triostegus,ACTR,1,167.296,2901.938,13.235,3.6576,OPN,HAN
HAN151,Scaridae,Scarus,psittacus,SCPS,1,179.021,2324.817,14.654,3.6576,OPN,HAN
HAN155,Acanthuridae,Acanthurus,triostegus,ACTR,1,174.716,6396.059,21.307,6.096,OPN,HAN
HAN155,Mullidae,Parupeneus,multifasciatus,PAMU,1,146.788,7926.626,3.886,6.096,OPN,HAN
HAN159,Acanthuridae,Naso,lituratus,NALI,1,121.908,3851.262,7.263,12.4968,OPN,HAN
HAN159,Acanthuridae,Ctenochaetus,strigosus,CTST,1,116.014,2698.838,17.976,12.4968,OPN,HAN
HAN159,Acanthuridae,Naso,lituratus,NALI,1,121.742,2900.247,4.236,12.4968,OPN,HAN
HAN159,Acanthuridae,Ctenochaetus,strigosus,CTST,1,146.948,2174.627,9.956,12.4968,OPN,HAN
HAN159,Acanthuridae,Naso,lituratus,NALI,1,158.034,2435.18,15.209,12.4968,OPN,HAN
HAN159,Scaridae,Scarus,psittacus,SCPS,1,201.606,4910.346,8.652,12.4968,OPN,HAN
HAN159,Scaridae,Scarus,psittacus,SCPS,1,148.868,4603.486,11.487,12.4968,OPN,HAN
HAN159,Acanthuridae,Ctenochaetus,strigosus,CTST,1,138.011,4324.335,13.843,12.4968,OPN,HAN
HAN159,Scaridae,Chlorurus,spilurus,CHSO,1,199.939,4404.459,14.654,12.4968,OPN,HAN
HAN159,Scaridae,Chlorurus,spilurus,CHSO,1,172.262,3666.209,17.178,12.4968,OPN,HAN
HAN159,Mullidae,Parupeneus,pleurostigma,PAPL,1,147.503,3298.793,13.467,12.4968,OPN,HAN
HAN159,Mullidae,Parupeneus,multifasciatus,PAMU,1,97.445,2691.067,15.529,12.4968,OPN,HAN
HAN159,Acanthuridae,Ctenochaetus,strigosus,CTST,1,112.161,3481.684,5.065,12.4968,OPN,HAN
HAN159,Acanthuridae,Acanthurus,olivaceus,ACOL,1,284.852,5072.404,12.936,12.4968,OPN,HAN
HAN159,Acanthuridae,Acanthurus,olivaceus,ACOL,1,248.057,4413.26,6.607,12.4968,OPN,HAN
HAN159,Acanthuridae,Naso,lituratus,NALI,1,159.389,6522.051,21.856,12.4968,OPN,HAN
HAN159,Acanthuridae,Acanthurus,olivaceus,ACOL,1,166.639,6820.895,1.021,12.4968,OPN,HAN
HAN159,Acanthuridae,Acanthurus,olivaceus,ACOL,1,245.407,5439.553,7.139,12.4968,OPN,HAN
HAN184,Scaridae,Scarus,psittacus,SCPS,1,81.346,2912.194,14.818,2.1336,OPN,HAN
HAN184,Scaridae,Scarus,psittacus,SCPS,1,91.964,2909.109,14.48,2.1336,OPN,HAN
HAN184,Scaridae,Scarus,psittacus,SCPS,1,117.034,2635.127,15.758,2.1336,OPN,HAN
HAN184,Mullidae,Parupeneus,multifasciatus,PAMU,1,146.341,1818.125,15.663,2.1336,OPN,HAN
HAN184,Mullidae,Parupeneus,multifasciatus,PAMU,1,124.592,1898.514,10.569,2.1336,OPN,HAN
HAN184,Scaridae,Calotomus,carolinus,CACA,1,152.809,3288.598,16.437,2.1336,OPN,HAN
HAN186A,Acanthuridae,Acanthurus,olivaceus,ACOL,1,298.552,1960.996,11.797,13.716,OPN,HAN
HAN186A,Mullidae,Parupeneus,pleurostigma,PAPL,1,143.482,1451.471,11.263,13.716,OPN,HAN
HAN186A,Acanthuridae,Naso,lituratus,NALI,1,320.698,4685.858,4.642,13.716,OPN,HAN
HAN186A,Mullidae,Parupeneus,multifasciatus,PAMU,1,184.42,5444.962,6.447,13.716,OPN,HAN
HAN256,Scaridae,Scarus,psittacus,SCPS,1,221.818,4405.999,19.829,4.2672,RES,HAN
HAN256,Acanthuridae,Acanthurus,triostegus,ACTR,1,178.858,4407.789,8.639,4.2672,RES,HAN
HAN256,Acanthuridae,Acanthurus,triostegus,ACTR,1,155.413,2967.177,22.183,4.2672,RES,HAN
HAN256,Scaridae,Scarus,psittacus,SCPS,1,210.193,2009.832,6.543,4.2672,RES,HAN
HAN256,Acanthuridae,Naso,lituratus,NALI,1,145.892,4871.468,9.526,4.2672,RES,HAN
HAN262,Acanthuridae,Acanthurus,triostegus,ACTR,1,49.342,1345.333,4.151,3.048,OPN,HAN
HAN262,Acanthuridae,Acanthurus,triostegus,ACTR,6,166.822,4135.806,7.939,3.048,OPN,HAN
HAN262,Acanthuridae,Acanthurus,triostegus,ACTR,1,161.108,4135.454,7.928,3.048,OPN,HAN
HAN262,Acanthuridae,Acanthurus,triostegus,ACTR,1,182.357,2434.603,16.975,3.048,OPN,HAN
HAN262,Acanthuridae,Acanthurus,triostegus,ACTR,1,173.996,2382.936,12.618,3.048,OPN,HAN
HAN262,Acanthuridae,Acanthurus,triostegus,ACTR,1,147.34,2509.737,7.457,3.048,OPN,HAN
HAN262,Acanthuridae,Acanthurus,triostegus,ACTR,1,211.874,2614.301,10.579,3.048,OPN,HAN
HAN262,Acanthuridae,Acanthurus,triostegus,ACTR,1,133.356,2709.676,4.901,3.048,OPN,HAN
HAN262,Acanthuridae,Acanthurus,triostegus,ACTR,1,148.78,2490.732,7.1,3.048,OPN,HAN
HAN262,Acanthuridae,Acanthurus,triostegus,ACTR,1,178.157,2714.564,8.799,3.048,OPN,HAN
HAN262,Acanthuridae,Naso,unicornis,NAUN,1,248.668,3845.631,7.487,3.048,OPN,HAN
HAN262,Acanthuridae,Naso,unicornis,NAUN,1,231.839,3642.149,17.734,3.048,OPN,HAN
HAN266,Acanthuridae,Acanthurus,blochii,ACBL,1,349.61,1453.185,6.401,0.9144,RES,HAN
HAN266,Acanthuridae,Acanthurus,blochii,ACBL,1,354.837,1653.803,7.337,0.9144,RES,HAN
HAN266,Acanthuridae,Acanthurus,blochii,ACBL,1,308.211,2410.646,13.466,0.9144,RES,HAN
HAN266,Acanthuridae,Acanthurus,triostegus,ACTR,1,154.435,2466.513,18.17,0.9144,RES,HAN
HAN274,Scaridae,Scarus,psittacus,SCPS,1,171.621,1788.828,11.854,3.048,OPN,HAN
HAN274,Scaridae,Scarus,psittacus,SCPS,1,164.917,1879.711,15.136,3.048,OPN,HAN
HAN274,Scaridae,Scarus,psittacus,SCPS,1,178.039,1852.146,7.558,3.048,OPN,HAN
HAN274,Scaridae,Scarus,psittacus,SCPS,1,172.756,1778.683,9.627,3.048,OPN,HAN
HAN281B,Acanthuridae,Naso,lituratus,NALI,1,190.161,6498.144,2.415,9.144,OPN,HAN
HAN281B,Acanthuridae,Acanthurus,triostegus,ACTR,1,164.43,4143.884,10.001,9.144,OPN,HAN
HAN281B,Acanthuridae,Acanthurus,olivaceus,ACOL,1,184.817,3331.766,6.006,9.144,OPN,HAN
HAN281B,Scaridae,Chlorurus,spilurus,CHSO,1,299.248,9775.069,6.797,9.144,OPN,HAN
HAN281B,Carangidae,Carangoides,ferdau,CAFE,1,630.172,5657.301,15.604,9.144,OPN,HAN
HAN281B,Acanthuridae,Acanthurus,triostegus,ACTR,1,134.716,5928.816,21.896,9.144,OPN,HAN
HAN281B,Acanthuridae,Acanthurus,triostegus,ACTR,1,167.99,8026.56,3.167,9.144,OPN,HAN
HAN281B,Acanthuridae,Acanthurus,olivaceus,ACOL,1,198.023,8391.471,6.209,9.144,OPN,HAN
HAN281B,Acanthuridae,Acanthurus,triostegus,ACTR,1,133.276,5573.198,2.558,9.144,OPN,HAN
HAN281B,Acanthuridae,Acanthurus,triostegus,ACTR,1,164.412,3110.509,21.692,9.144,OPN,HAN
HAN281B,Acanthuridae,Acanthurus,triostegus,ACTR,1,137.266,3218.737,21.816,9.144,OPN,HAN
HAN281B,Acanthuridae,Acanthurus,olivaceus,ACOL,1,265.753,8213.444,16.986,9.144,OPN,HAN
HAN281B,Acanthuridae,Acanthurus,triostegus,ACTR,1,198.551,7281.841,13.395,9.144,OPN,HAN
HAN281B,Acanthuridae,Acanthurus,olivaceus,ACOL,1,285.877,5220.77,0.948,9.144,OPN,HAN
HAN281B,Acanthuridae,Acanthurus,triostegus,ACTR,1,165.983,3827.886,6.307,9.144,OPN,HAN
HAN281B,Acanthuridae,Acanthurus,triostegus,ACTR,1,164.615,6870.463,5.644,9.144,OPN,HAN
HAN281B,Acanthuridae,Acanthurus,triostegus,ACTR,1,137.198,6884.648,7.538,9.144,OPN,HAN
HAN283,Mullidae,Mulloidichthys,flavolineatus,MUFL,1,310.994,3694.014,10.893,7.9248,OPN,HAN
HAN283,Mullidae,Mulloidichthys,flavolineatus,MUFL,1,310.636,3322.134,9.756,7.9248,OPN,HAN
HAN283,Mullidae,Mulloidichthys,flavolineatus,MUFL,1,300.423,3518.427,9.444,7.9248,OPN,HAN
HAN283,Acanthuridae,Naso,unicornis,NAUN,1,221.074,2759.421,12.536,7.9248,OPN,HAN
HAN283,Acanthuridae,Naso,lituratus,NALI,1,169.175,3749.716,20.166,7.9248,OPN,HAN
HAN283,Acanthuridae,Naso,lituratus,NALI,1,124.492,3410.99,22.274,7.9248,OPN,HAN
HAN283,Scaridae,Chlorurus,spilurus,CHSO,1,207.902,3969.571,18.252,7.9248,OPN,HAN
HAN283,Acanthuridae,Acanthurus,triostegus,ACTR,1,169.537,4240.177,13.45,7.9248,OPN,HAN
HAN327,Scaridae,Scarus,psittacus,SCPS,1,172.571,3927.988,21.45,9.144,RES,HAN
HAN327,Scaridae,Scarus,psittacus,SCPS,1,134.057,3569.003,0.25,9.144,RES,HAN
HAN327,Scaridae,Scarus,psittacus,SCPS,1,137.988,3748.227,3.435,9.144,RES,HAN
HAN327,Scaridae,Chlorurus,spilurus,CHSO,2,111.578,3187.382,21.089,9.144,RES,HAN
HAN327,Scaridae,Chlorurus,spilurus,CHSO,2,118.657,3013.057,20.452,9.144,RES,HAN
HAN327,Scaridae,Scarus,psittacus,SCPS,1,142.097,2959.863,20.781,9.144,RES,HAN
HAN327,Scaridae,Scarus,psittacus,SCPS,1,234.715,4526.39,13.084,9.144,RES,HAN
HAN327,Mullidae,Parupeneus,pleurostigma,PAPL,1,153.863,4413.595,15.495,9.144,RES,HAN
HAN327,Scaridae,Scarus,psittacus,SCPS,1,125.633,4267.12,21.609,9.144,RES,HAN
HAN327,Scaridae,Scarus,psittacus,SCPS,1,142.245,2407.449,6.774,9.144,RES,HAN
HAN327,Scaridae,Chlorurus,spilurus,CHSO,1,179.369,1950.811,19.557,9.144,RES,HAN
HAN327,Scaridae,Scarus,psittacus,SCPS,1,146.798,2448.085,17.96,9.144,RES,HAN
HAN327,Scaridae,Scarus,psittacus,SCPS,1,152.966,2600.212,18.355,9.144,RES,HAN
HAN327,Scaridae,Scarus,psittacus,SCPS,1,157.554,2845.89,13.092,9.144,RES,HAN
HAN327,Mullidae,Parupeneus,pleurostigma,PAPL,1,136.224,3305.085,3.539,9.144,RES,HAN
HAN327,Scaridae,Scarus,psittacus,SCPS,1,155.527,2212.006,16.642,9.144,RES,HAN
HAN327,Mullidae,Parupeneus,pleurostigma,PAPL,1,151.552,3579.175,9.537,9.144,RES,HAN
HAN327,Scaridae,Scarus,psittacus,SCPS,3,132.967,4082.429,20.413,9.144,RES,HAN
HAN327,Scaridae,Scarus,psittacus,SCPS,1,110.667,3427.115,22.967,9.144,RES,HAN
HAN327,Scaridae,Scarus,psittacus,SCPS,1,149.923,2787.08,14.424,9.144,RES,HAN
HAN327,Scaridae,Scarus,psittacus,SCPS,1,138.227,2576.574,11.485,9.144,RES,HAN
HAN327,Scaridae,Chlorurus,spilurus,CHSO,1,179.729,2905.492,14.248,9.144,RES,HAN
HAN327,Scaridae,Chlorurus,spilurus,CHSO,1,185.92,3474.604,14.538,9.144,RES,HAN
HAN329,Acanthuridae,Ctenochaetus,strigosus,CTST,1,171.753,2291.031,17.344,3.048,RES,HAN
HAN329,Acanthuridae,Ctenochaetus,strigosus,CTST,1,198.187,2374.893,7.791,3.048,RES,HAN
HAN329,Acanthuridae,Naso,lituratus,NALI,1,207.849,2084.363,12.757,3.048,RES,HAN
HAN329,Acanthuridae,Ctenochaetus,strigosus,CTST,1,172.263,3080.954,6.221,3.048,RES,HAN
HAN329,Scaridae,Chlorurus,spilurus,CHSO,1,213.284,3969.171,19.309,3.048,RES,HAN
HAN329,Acanthuridae,Ctenochaetus,strigosus,CTST,1,207.878,4108.571,15.696,3.048,RES,HAN
HAN329,Scaridae,Chlorurus,spilurus,CHSO,1,237.445,3447.025,2.195,3.048,RES,HAN
HAN329,Acanthuridae,Acanthurus,triostegus,ACTR,1,158.167,2442.285,8.763,3.048,RES,HAN
HAN329,Mullidae,Parupeneus,multifasciatus,PAMU,1,220.19,2084.278,8.245,3.048,RES,HAN
HAN329,Scaridae,Chlorurus,spilurus,CHSO,1,202.949,1530.385,12.914,3.048,RES,HAN
HAN329,Scaridae,Scarus,psittacus,SCPS,1,179.194,1700.157,8.19,3.048,RES,HAN
HAN329,Scaridae,Chlorurus,perspicillatus,CHPE,1,435.2,4280.453,13.814,3.048,RES,HAN
HAN329,Acanthuridae,Naso,lituratus,NALI,1,167.55,2201.461,15.205,3.048,RES,HAN
HAN329,Acanthuridae,Naso,lituratus,NALI,1,213.896,1892.136,12.986,3.048,RES,HAN
